ID,FUELTYPE,WORKEDDAYS,ROW,COL,LAT,LON,POLNAME,UNIT,E00h,E01h,E02h,E03h,E04h,E05h,E06h,E07h,E08h,E09h,E10h,E11h,E12h,E13h,E14h,E15h,E16h,E17h,E18h,E19h,E20h,E21h,E22h,E23h,E24h
C664,CHARBROILING  WOOD,ALW,28,37,4.60091616268,-74.0716379179,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.300321247,47.8869022478,21.766773749,15.2367416243,6.5300321247,6.5300321247,21.766773749,6.5300321247,6.5300321247,6.5300321247,6.5300321247,6.5300321247,0.0,0.0,0.0
C667,CHARBROILING  WOOD,ALW,43,39,4.734187,-74.050146,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51708350627,1.51708350627,5.41815537954,3.25089322772,2.16726215182,1.95053593663,2.16726215182,2.16726215182,2.16726215182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C666,CHARBROILING ,ALW,34,39,4.654911,-74.054951,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28387909858,4.60817800563,2.09462636619,1.46623845634,0.628387909858,0.628387909858,2.09462636619,0.628387909858,0.628387909858,0.628387909858,0.628387909858,0.628387909858,0.0,0.0,0.0
C661,CHARBROILING,ALW,37,30,4.68395,-74.131816,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965782603463,0.708240575873,0.321927534488,0.225349274141,0.0965782603463,0.0965782603463,0.321927534488,0.0965782603463,0.0965782603463,0.0965782603463,0.0965782603463,0.0965782603463,0.0,0.0,0.0
C660,CHARBROILING,ALW,28,35,4.60752974533,-74.0927084258,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.552488722,93.5384917292,42.5174962405,29.7622473684,12.7552488722,12.7552488722,42.5174962405,12.7552488722,12.7552488722,12.7552488722,12.7552488722,12.7552488722,0.0,0.0,0.0
C663,CHARBROILING,ALW,45,34,4.755286,-74.102669,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74429711643,3.47915121871,1.58143237214,1.1070026605,0.474429711643,0.474429711643,1.58143237214,0.474429711643,0.474429711643,0.474429711643,0.474429711643,0.474429711643,0.0,0.0,0.0
C662,CHARBROILING,ALW,42,35,4.72480427754,-74.0902088681,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5174962406,31.1794972431,14.1724987469,9.92074912281,4.25174962406,4.25174962406,14.1724987469,4.25174962406,4.25174962406,4.25174962406,4.25174962406,4.25174962406,0.0,0.0,0.0
C746,CHARBROILING,ALW,39,40,4.69790584595,-74.0467099883,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31033466185,1.31033466185,4.67976664947,2.80785998968,1.87190665979,1.68471599381,1.87190665979,1.87190665979,1.87190665979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C747,CHARBROILING,ALW,25,34,4.578205,-74.101181,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3613109649,17.3613109649,62.0046820176,37.2028092106,24.801872807,22.3216855263,24.801872807,24.801872807,24.801872807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C744,WOOD,WKN,42,35,4.731771,-74.089146,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.7601129306,59.7601129306,213.428974752,128.057384851,85.3715899008,76.8344309108,85.3715899008,85.3715899008,85.3715899008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C745,CHARBROILING  WOOD,ALW,27,34,4.59403055556,-74.09855,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0496111942,17.0496111942,60.8914685506,36.5348811304,24.3565874202,21.9209286782,24.3565874202,24.3565874202,24.3565874202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C669,CHARBROILING  WOOD,WKN,30,36,4.620779,-74.082199,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23052328842,1.23052328842,4.39472603006,2.63683561804,1.75789041203,1.58210137082,1.75789041203,1.75789041203,1.75789041203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C668,CHARBROILING,ALW,33,39,4.651411,-74.054558,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94041289826,4.35630279206,1.98013763275,1.38609634293,0.594041289826,0.594041289826,1.98013763275,0.594041289826,0.594041289826,0.594041289826,0.594041289826,0.594041289826,0.0,0.0,0.0
C740,CHARBROILING,ALW,29,37,4.60878811978,-74.0724618509,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.92074912281,9.92074912281,35.4312468672,21.2587481203,14.1724987469,12.7552488722,14.1724987469,14.1724987469,14.1724987469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C741,CHARBROILING,ALW,28,36,4.60296557439,-74.0849606692,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8811236842,14.8811236842,53.1468703008,31.8881221805,21.2587481203,19.1328733083,21.2587481203,21.2587481203,21.2587481203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C44,CHARBROILING,ALW,45,40,4.75823,-74.047621,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45699407758,1.06846232356,0.485664692526,0.339965284768,0.145699407758,0.145699407758,0.485664692526,0.145699407758,0.145699407758,0.145699407758,0.145699407758,0.145699407758,0.0,0.0,0.0
C45,CHARBROILING,ALW,36,38,4.67688333333,-74.0607361111,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509947927152,0.509947927152,1.82124259697,1.09274555818,0.728497038789,0.65564733491,0.728497038789,0.728497038789,0.728497038789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C46,CHARBROILING,ALW,35,36,4.66851024812,-74.0813219206,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.820306134543,0.820306134543,2.92966476623,1.75779885974,1.17186590649,1.05467931584,1.17186590649,1.17186590649,1.17186590649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C47,CHARBROILING,ALW,33,39,4.6517,-74.0545611111,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144485246026,0.144485246026,0.516018735808,0.309611241485,0.206407494323,0.185766744891,0.206407494323,0.206407494323,0.206407494323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C40,CHARBROILING,ALW,28,37,4.60717542086,-74.0733320163,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8811236842,14.8811236842,53.1468703008,31.8881221805,21.2587481203,19.1328733083,21.2587481203,21.2587481203,21.2587481203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C41,CHARBROILING,ALW,40,39,4.713477,-74.054032,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8652735088,16.8652735088,60.2331196742,36.1398718045,24.0932478697,21.6839230827,24.0932478697,24.0932478697,24.0932478697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42,CHARBROILING,ALW,35,36,4.66602426573,-74.0777668622,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.986598955,111.456839234,50.6621996518,35.4635397562,15.1986598955,15.1986598955,50.6621996518,15.1986598955,15.1986598955,15.1986598955,15.1986598955,15.1986598955,0.0,0.0,0.0
C43,CHARBROILING,ALW,43,33,4.73459166667,-74.11,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.607634173735,0.607634173735,2.17012204905,1.30207322943,0.868048819622,0.78124393766,0.868048819622,0.868048819622,0.868048819622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C48,CHARBROILING,ALW,36,39,4.675125,-74.0563694444,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12856125856,2.12856125856,7.60200449486,4.56120269692,3.04080179795,2.73672161815,3.04080179795,3.04080179795,3.04080179795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C49,CHARBROILING,ALW,33,39,4.6517,-74.0545611111,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0567255505,16.1749320704,7.35224185016,5.14656929512,2.20567255505,2.20567255505,7.35224185016,2.20567255505,2.20567255505,2.20567255505,2.20567255505,2.20567255505,0.0,0.0,0.0
C593,CHARBROILING,ALW,26,36,4.589513,-74.081031,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.739530434,87.0756556518,39.5798434781,27.7058904347,11.8739530434,11.8739530434,39.5798434781,11.8739530434,11.8739530434,11.8739530434,11.8739530434,11.8739530434,0.0,0.0,0.0
C592,CHARBROILING,ALW,24,35,4.56934166667,-74.0874833333,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.440610902,116.923114662,53.1468703008,37.2028092106,15.9440610902,15.9440610902,53.1468703008,15.9440610902,15.9440610902,15.9440610902,15.9440610902,15.9440610902,0.0,0.0,0.0
C591,CHARBROILING,ALW,37,34,4.68663333333,-74.0969972222,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7385014894,8.60823442558,3.91283382981,2.73898368087,1.17385014894,1.17385014894,3.91283382981,1.17385014894,1.17385014894,1.17385014894,1.17385014894,1.17385014894,0.0,0.0,0.0
C590,CHARBROILING  WOOD,ALW,33,39,4.65127639268,-74.0556263487,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3481002059,21.3481002059,76.2432150212,45.7459290127,30.4972860085,27.4475574076,30.4972860085,30.4972860085,30.4972860085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C597,CHARBROILING  WOOD,ALW,36,34,4.67229722222,-74.0997361111,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1177082912,16.1177082912,57.5632438972,34.5379463383,23.0252975589,20.722767803,23.0252975589,23.0252975589,23.0252975589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C596,CHARBROILING,ALW,29,30,4.613062,-74.137682,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275471449254,0.20201239612,0.0918238164181,0.0642766714927,0.0275471449254,0.0275471449254,0.0918238164181,0.0275471449254,0.0275471449254,0.0275471449254,0.0275471449254,0.0275471449254,0.0,0.0,0.0
C595,WOOD,ALW,34,39,4.65638305577,-74.0532445245,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97677328646,6.97677328646,24.9170474516,14.950228471,9.96681898066,8.97013708259,9.96681898066,9.96681898066,9.96681898066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C594,WOOD,ALW,34,38,4.65546708484,-74.0590924882,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.214277863,90.3571370993,41.0714259542,28.749998168,12.3214277863,12.3214277863,41.0714259542,12.3214277863,12.3214277863,12.3214277863,12.3214277863,12.3214277863,0.0,0.0,0.0
C599,CHARBROILING,ALW,29,33,4.61461587087,-74.1106998547,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55101427243,1.55101427243,5.53933668723,3.32360201234,2.21573467489,1.9941612074,2.21573467489,2.21573467489,2.21573467489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C598,CHARBROILING,ALW,36,29,4.67568888889,-74.1399444444,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58279763103,0.427384929422,0.19426587701,0.135986113907,0.058279763103,0.058279763103,0.19426587701,0.058279763103,0.058279763103,0.058279763103,0.058279763103,0.058279763103,0.0,0.0,0.0
C759,WOOD,WKN,31,33,4.632708,-74.10864,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58875661876,9.58875661876,34.2455593527,20.5473356116,13.6982237411,12.328401367,13.6982237411,13.6982237411,13.6982237411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C758,CHARBROILING,ALW,31,22,4.633186,-74.203563,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8937729453,11.6766789042,10.2170940411,7.2979243151,7.2979243151,29.1916972604,14.5958486302,11.6766789042,11.6766789042,10.2170940411,10.2170940411,0.0,0.0
C698,CHARBROILING,ALW,36,29,4.67326847979,-74.1437518613,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3087742261,3.89310109914,1.7695914087,1.23871398609,0.53087742261,0.53087742261,1.7695914087,0.53087742261,0.53087742261,0.53087742261,0.53087742261,0.53087742261,0.0,0.0,0.0
C647,CHARBROILING,ALW,45,35,4.752761,-74.088193,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31033466185,1.31033466185,4.67976664947,2.80785998968,1.87190665979,1.68471599381,1.87190665979,1.87190665979,1.87190665979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C348,CHARBROILING,ALW,36,29,4.67436675023,-74.1440128851,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3319231844,28.8434103352,13.1106410615,9.17744874302,3.93319231844,3.93319231844,13.1106410615,3.93319231844,3.93319231844,3.93319231844,3.93319231844,3.93319231844,0.0,0.0,0.0
C349,CHARBROILING,ALW,36,29,4.67625669503,-74.1412554063,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1045101135,9.12240539386,7.98210471963,5.70150337116,5.70150337116,22.8060134847,11.4030067423,9.12240539386,9.12240539386,7.98210471963,7.98210471963,0.0,0.0
C646,CHARBROILING,ALW,30,31,4.61737899414,-74.121572811,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.889048772,13.889048772,49.6037456141,29.7622473685,19.8414982456,17.8573484211,19.8414982456,19.8414982456,19.8414982456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C342,CHARBROILING,ALW,29,21,4.615875,-74.2137,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8811236842,14.8811236842,53.1468703008,31.8881221805,21.2587481203,19.1328733083,21.2587481203,21.2587481203,21.2587481203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C343,CHARBROILING,ALW,36,36,4.671711,-74.081795,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7305694403,25.7305694403,91.8948908582,55.1369345149,36.7579563433,33.082160709,36.7579563433,36.7579563433,36.7579563433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C340,CHARBROILING,ALW,33,27,4.64558055556,-74.1652611111,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28387909858,4.60817800563,2.09462636619,1.46623845634,0.628387909858,0.628387909858,2.09462636619,0.628387909858,0.628387909858,0.628387909858,0.628387909858,0.628387909858,0.0,0.0,0.0
C341,CHARBROILING,ALW,39,32,4.70410794429,-74.1143583578,PM25,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6120269692,24.3264143836,21.2856125856,15.2040089897,15.2040089897,60.8160359589,30.4080179795,24.3264143836,24.3264143836,21.2856125856,21.2856125856,0.0,0.0
