ID,FUELTYPE,WORKEDDAYS,ROW,COL,LAT,LON,POLNAME,UNIT,E00h,E01h,E02h,E03h,E04h,E05h,E06h,E07h,E08h,E09h,E10h,E11h,E12h,E13h,E14h,E15h,E16h,E17h,E18h,E19h,E20h,E21h,E22h,E23h,E24h
C246,WOOD,ALW,25,34,4.57897,-74.100491,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8744812603,45.8744812603,163.837433073,98.3024598436,65.534973229,58.9814759061,65.534973229,65.534973229,65.534973229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C245,CHARBROILING,ALW,23,29,4.56237230738,-74.1398613854,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.35980404,779.79718963,354.453268014,248.11728761,106.335980404,106.335980404,354.453268014,106.335980404,106.335980404,106.335980404,106.335980404,106.335980404,0.0,0.0,0.0
C244,CHARBROILING,ALW,30,28,4.61711111111,-74.153775,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2584.31011964,1895.16075441,861.436706548,603.005694584,258.431011964,258.431011964,861.436706548,258.431011964,258.431011964,258.431011964,258.431011964,258.431011964,0.0,0.0,0.0
C809,CHARBROILING,ALW,29,37,4.61116932885,-74.0758969555,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2756.59746095,2021.5048047,918.865820318,643.206074222,275.659746095,275.659746095,918.865820318,275.659746095,275.659746095,275.659746095,275.659746095,275.659746095,0.0,0.0,0.0
C808,CHARBROILING,ALW,19,32,4.52370994142,-74.1191972402,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2293.08565824,1681.59614937,764.361886079,535.053320256,229.308565824,229.308565824,764.361886079,229.308565824,229.308565824,229.308565824,229.308565824,229.308565824,0.0,0.0,0.0
C805,CHARBROILING,ALW,38,41,4.69470667421,-74.0327357742,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2293.08565824,1681.59614937,764.361886079,535.053320256,229.308565824,229.308565824,764.361886079,229.308565824,229.308565824,229.308565824,229.308565824,229.308565824,0.0,0.0,0.0
C804,CHARBROILING,ALW,31,38,4.628453,-74.067191,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.053320256,535.053320256,1910.9047152,1146.54282912,764.361886079,687.925697472,764.361886079,764.361886079,764.361886079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C807,CHARBROILING  WOOD,ALW,26,33,4.589264,-74.108831,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3964.9827933,2907.65404842,1321.6609311,925.162651771,396.49827933,396.49827933,1321.6609311,396.49827933,396.49827933,396.49827933,396.49827933,396.49827933,0.0,0.0,0.0
C806,CHARBROILING,WKD,30,36,4.62286666667,-74.0797916667,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5157.33236734,3782.04373605,1719.11078911,1203.37755238,515.733236734,515.733236734,1719.11078911,515.733236734,515.733236734,515.733236734,515.733236734,515.733236734,0.0,0.0,0.0
C801,CHARBROILING,ALW,31,28,4.62567777778,-74.1520555556,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2756.59746095,2021.5048047,918.865820318,643.206074222,275.659746095,275.659746095,918.865820318,275.659746095,275.659746095,275.659746095,275.659746095,275.659746095,0.0,0.0,0.0
C800,CHARBROILING,ALW,24,36,4.57139776271,-74.0798491427,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.46885743,909.677162113,413.489619142,289.4427334,124.046885743,124.046885743,413.489619142,124.046885743,124.046885743,124.046885743,124.046885743,124.046885743,0.0,0.0,0.0
C803,CHARBROILING,ALW,30,31,4.617334,-74.121506,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20674.4809572,15161.2860352,6891.49365238,4824.04555667,2067.44809572,2067.44809572,6891.49365238,2067.44809572,2067.44809572,2067.44809572,2067.44809572,2067.44809572,0.0,0.0,0.0
C802,CHARBROILING,ALW,29,36,4.61099789725,-74.08308791,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2756.59746095,2021.5048047,918.865820318,643.206074222,275.659746095,275.659746095,918.865820318,275.659746095,275.659746095,275.659746095,275.659746095,275.659746095,0.0,0.0,0.0
C760,CHARBROILING,ALW,25,33,4.57845810052,-74.1064695838,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.053320256,535.053320256,1910.9047152,1146.54282912,764.361886079,687.925697472,764.361886079,764.361886079,764.361886079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C739,CHARBROILING,ALW,31,26,4.633983,-74.169877,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.404555667,482.404555667,1722.8734131,1033.72404786,689.149365238,620.234428715,689.149365238,689.149365238,689.149365238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C761,WOOD,ALW,29,37,4.610752,-74.075468,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86160.2952419,63184.2165107,28720.098414,20104.0688898,8616.02952419,8616.02952419,28720.098414,8616.02952419,8616.02952419,8616.02952419,8616.02952419,8616.02952419,0.0,0.0,0.0
C738,CHARBROILING,ALW,36,29,4.67694880337,-74.1408956293,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653.95847658,1212.90288282,551.319492192,385.923644534,165.395847658,165.395847658,551.319492192,165.395847658,165.395847658,165.395847658,165.395847658,165.395847658,0.0,0.0,0.0
C737,CHARBROILING,ALW,42,39,4.73233611111,-74.0528111111,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2425.66860012,1778.82364009,808.556200041,565.989340029,242.566860012,242.566860012,808.556200041,242.566860012,242.566860012,242.566860012,242.566860012,242.566860012,0.0,0.0,0.0
C736,CHARBROILING,ALW,42,39,4.732175,-74.0526305556,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.989340029,565.989340029,2021.3905001,1212.83430006,808.556200041,727.700580037,808.556200041,808.556200041,808.556200041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C479,WOOD,ALW,28,37,4.604194,-74.073041,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.500792315,394.500792315,1408.93140112,845.358840674,563.572560449,507.215304404,563.572560449,563.572560449,563.572560449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C664,CHARBROILING  WOOD,ALW,28,37,4.60091616268,-74.0716379179,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2993.54206819,2195.26418334,997.847356063,698.493149244,299.354206819,299.354206819,997.847356063,299.354206819,299.354206819,299.354206819,299.354206819,299.354206819,0.0,0.0,0.0
C667,CHARBROILING  WOOD,ALW,43,39,4.734187,-74.050146,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.547181549,69.547181549,248.382791247,149.029674748,99.3531164986,89.4178048488,99.3531164986,99.3531164986,99.3531164986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C666,CHARBROILING ,ALW,34,39,4.654911,-74.054951,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2565.91729858,1881.67268563,855.305766195,598.714036336,256.591729858,256.591729858,855.305766195,256.591729858,256.591729858,256.591729858,256.591729858,256.591729858,0.0,0.0,0.0
C661,CHARBROILING,ALW,37,30,4.68395,-74.131816,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.361229747,289.198235148,131.453743249,92.0176202743,39.4361229747,39.4361229747,131.453743249,39.4361229747,39.4361229747,39.4361229747,39.4361229747,39.4361229747,0.0,0.0,0.0
C660,CHARBROILING,ALW,28,35,4.60752974533,-74.0927084258,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4134.89619143,3032.25720705,1378.29873048,964.809111334,413.489619143,413.489619143,1378.29873048,413.489619143,413.489619143,413.489619143,413.489619143,413.489619143,0.0,0.0,0.0
C663,CHARBROILING,ALW,45,34,4.755286,-74.102669,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937.25465588,1420.65341431,645.751551959,452.026086371,193.725465588,193.725465588,645.751551959,193.725465588,193.725465588,193.725465588,193.725465588,193.725465588,0.0,0.0,0.0
C662,CHARBROILING,ALW,42,35,4.72480427754,-74.0902088681,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378.29873048,1010.75240235,459.432910159,321.603037111,137.829873048,137.829873048,459.432910159,137.829873048,137.829873048,137.829873048,137.829873048,137.829873048,0.0,0.0,0.0
C746,CHARBROILING,ALW,39,40,4.69790584595,-74.0467099883,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.053320256,535.053320256,1910.9047152,1146.54282912,764.361886079,687.925697472,764.361886079,764.361886079,764.361886079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C747,CHARBROILING,ALW,25,34,4.578205,-74.101181,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.805314945,562.805314945,2010.01898195,1206.01138917,804.007592778,723.6068335,804.007592778,804.007592778,804.007592778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C745,CHARBROILING  WOOD,ALW,27,34,4.59403055556,-74.09855,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.599958181,781.599958181,2791.42842208,1674.85705325,1116.57136883,1004.91423195,1116.57136883,1116.57136883,1116.57136883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C742,CHARBROILING,ALW,40,37,4.71401666667,-74.0725833333,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.58607179,1137.09645264,516.862023929,361.80341675,155.058607179,155.058607179,516.862023929,155.058607179,155.058607179,155.058607179,155.058607179,155.058607179,0.0,0.0,0.0
C668,CHARBROILING,ALW,33,39,4.651411,-74.054558,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2425.66860012,1778.82364009,808.556200041,565.989340029,242.566860012,242.566860012,808.556200041,242.566860012,242.566860012,242.566860012,242.566860012,242.566860012,0.0,0.0,0.0
C740,CHARBROILING,ALW,29,37,4.60878811978,-74.0724618509,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.603037111,321.603037111,1148.5822754,689.149365238,459.432910159,413.489619143,459.432910159,459.432910159,459.432910159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C741,CHARBROILING,ALW,28,36,4.60296557439,-74.0849606692,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.404555667,482.404555667,1722.8734131,1033.72404786,689.149365238,620.234428715,689.149365238,689.149365238,689.149365238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C44,CHARBROILING,ALW,45,40,4.75823,-74.047621,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.939248343,436.288782118,198.313082781,138.819157947,59.4939248343,59.4939248343,198.313082781,59.4939248343,59.4939248343,59.4939248343,59.4939248343,59.4939248343,0.0,0.0,0.0
C45,CHARBROILING,ALW,36,38,4.67688333333,-74.0607361111,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.228736921,208.228736921,743.674060432,446.204436259,297.469624173,267.722661755,297.469624173,297.469624173,297.469624173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C46,CHARBROILING,ALW,35,36,4.66851024812,-74.0813219206,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.958338272,334.958338272,1196.27977954,717.767867725,478.511911816,430.660720635,478.511911816,478.511911816,478.511911816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C47,CHARBROILING,ALW,33,39,4.6517,-74.0545611111,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9981421273,58.9981421273,210.707650455,126.424590273,84.2830601819,75.8547541637,84.2830601819,84.2830601819,84.2830601819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C40,CHARBROILING,ALW,28,37,4.60717542086,-74.0733320163,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.404555667,482.404555667,1722.8734131,1033.72404786,689.149365238,620.234428715,689.149365238,689.149365238,689.149365238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C41,CHARBROILING,ALW,40,39,4.713477,-74.054032,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.72516309,546.72516309,1952.58986818,1171.55392091,781.035947271,702.932352544,781.035947271,781.035947271,781.035947271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42,CHARBROILING,ALW,35,36,4.66602426573,-74.0777668622,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4926.98194655,3613.12009414,1642.32731552,1149.62912086,492.698194655,492.698194655,1642.32731552,492.698194655,492.698194655,492.698194655,492.698194655,492.698194655,0.0,0.0,0.0
C43,CHARBROILING,ALW,43,33,4.73459166667,-74.11,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.11728761,248.11728761,886.133170034,531.679902021,354.453268014,319.007941212,354.453268014,354.453268014,354.453268014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C48,CHARBROILING,ALW,36,39,4.675125,-74.0563694444,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2013559408,72.2013559408,257.861985503,154.717191302,103.144794201,92.830314781,103.144794201,103.144794201,103.144794201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C49,CHARBROILING,ALW,33,39,4.6517,-74.0545611111,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.057563873,575.708880174,261.685854624,183.180098237,78.5057563873,78.5057563873,261.685854624,78.5057563873,78.5057563873,78.5057563873,78.5057563873,78.5057563873,0.0,0.0,0.0
C593,CHARBROILING,ALW,26,36,4.589513,-74.081031,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3849.20464576,2822.75007355,1283.06821525,898.147750676,384.920464576,384.920464576,1283.06821525,384.920464576,384.920464576,384.920464576,384.920464576,384.920464576,0.0,0.0,0.0
C592,CHARBROILING,ALW,24,35,4.56934166667,-74.0874833333,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5168.62023928,3790.3215088,1722.87341309,1206.01138917,516.862023928,516.862023928,1722.87341309,516.862023928,516.862023928,516.862023928,516.862023928,516.862023928,0.0,0.0,0.0
C591,CHARBROILING,ALW,37,34,4.68663333333,-74.0969972222,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4793.22144152,3515.02905712,1597.74048051,1118.41833635,479.322144152,479.322144152,1597.74048051,479.322144152,479.322144152,479.322144152,479.322144152,479.322144152,0.0,0.0,0.0
C590,CHARBROILING  WOOD,ALW,33,39,4.65127639268,-74.0556263487,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.654236637,978.654236637,3495.19370227,2097.11622136,1398.07748091,1258.26973282,1398.07748091,1398.07748091,1398.07748091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C597,CHARBROILING  WOOD,ALW,36,34,4.67229722222,-74.0997361111,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.879026796,738.879026796,2638.85366713,1583.31220028,1055.54146685,949.987320167,1055.54146685,1055.54146685,1055.54146685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C596,CHARBROILING,ALW,29,30,4.613062,-74.137682,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.484175112,82.488395082,37.4947250373,26.2463075261,11.2484175112,11.2484175112,37.4947250373,11.2484175112,11.2484175112,11.2484175112,11.2484175112,11.2484175112,0.0,0.0,0.0
C595,WOOD,ALW,34,39,4.65638305577,-74.0532445245,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.268845126,101.268845126,361.674446879,217.004668127,144.669778752,130.202800876,144.669778752,144.669778752,144.669778752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C594,WOOD,ALW,34,38,4.65546708484,-74.0590924882,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788.47256602,1311.54654842,596.157522008,417.310265406,178.847256602,178.847256602,596.157522008,178.847256602,178.847256602,178.847256602,178.847256602,178.847256602,0.0,0.0,0.0
C599,CHARBROILING,ALW,29,33,4.61461587087,-74.1106998547,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.330827907,633.330827907,2261.89581395,1357.13748837,904.758325581,814.282493023,904.758325581,904.758325581,904.758325581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C598,CHARBROILING,ALW,36,29,4.67568888889,-74.1399444444,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.975699337,174.515512847,79.3252331123,55.5276631786,23.7975699337,23.7975699337,79.3252331123,23.7975699337,23.7975699337,23.7975699337,23.7975699337,23.7975699337,0.0,0.0,0.0
C758,CHARBROILING,ALW,31,22,4.633186,-74.203563,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.642518247,396.076009732,346.566508515,247.547506082,247.547506082,990.190024329,495.095012164,396.076009732,396.076009732,346.566508515,346.566508515,0.0,0.0
C698,CHARBROILING,ALW,36,29,4.67326847979,-74.1437518613,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2167.74947565,1589.68294881,722.583158551,505.808210985,216.774947565,216.774947565,722.583158551,216.774947565,216.774947565,216.774947565,216.774947565,216.774947565,0.0,0.0,0.0
C647,CHARBROILING,ALW,45,35,4.752761,-74.088193,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.053320256,535.053320256,1910.9047152,1146.54282912,764.361886079,687.925697472,764.361886079,764.361886079,764.361886079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C348,CHARBROILING,ALW,36,29,4.67436675023,-74.1440128851,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1399.92782369,1026.61373737,466.642607896,326.649825527,139.992782369,139.992782369,466.642607896,139.992782369,139.992782369,139.992782369,139.992782369,139.992782369,0.0,0.0,0.0
C349,CHARBROILING,ALW,36,29,4.67625669503,-74.1412554063,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.189467382,309.434382604,270.755084778,193.396489127,193.396489127,773.58595651,386.792978255,309.434382604,309.434382604,270.755084778,270.755084778,0.0,0.0
C646,CHARBROILING,ALW,30,31,4.61737899414,-74.121572811,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.244251955,450.244251955,1608.01518555,964.809111333,643.206074222,578.8854668,643.206074222,643.206074222,643.206074222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C342,CHARBROILING,ALW,29,21,4.615875,-74.2137,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.404555667,482.404555667,1722.8734131,1033.72404786,689.149365238,620.234428715,689.149365238,689.149365238,689.149365238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C343,CHARBROILING,ALW,36,36,4.671711,-74.081795,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.819445439,915.819445439,3270.78373371,1962.47024023,1308.31349348,1177.48214414,1308.31349348,1308.31349348,1308.31349348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C340,CHARBROILING,ALW,33,27,4.64558055556,-74.1652611111,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2565.91729858,1881.67268563,855.305766195,598.714036336,256.591729858,256.591729858,855.305766195,256.591729858,256.591729858,256.591729858,256.591729858,256.591729858,0.0,0.0,0.0
C341,CHARBROILING,ALW,39,32,4.70410794429,-74.1143583578,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.17191302,825.158353609,722.013559408,515.723971005,515.723971005,2062.89588402,1031.44794201,825.158353609,825.158353609,722.013559408,722.013559408,0.0,0.0
C694,CHARBROILING,ALW,40,37,4.71451790701,-74.0699269356,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.053320256,535.053320256,1910.9047152,1146.54282912,764.361886079,687.925697472,764.361886079,764.361886079,764.361886079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C347,CHARBROILING,ALW,35,36,4.66668611111,-74.0786333333,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2943.70536035,2158.71726425,981.235120115,686.864584081,294.370536035,294.370536035,981.235120115,294.370536035,294.370536035,294.370536035,294.370536035,294.370536035,0.0,0.0,0.0
C344,CHARBROILING,ALW,39,35,4.697282,-74.09218,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.053320256,535.053320256,1910.9047152,1146.54282912,764.361886079,687.925697472,764.361886079,764.361886079,764.361886079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C345,CHARBROILING,ALW,29,34,4.60781695251,-74.1005803783,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2425.66860012,1778.82364009,808.556200041,565.989340029,242.566860012,242.566860012,808.556200041,242.566860012,242.566860012,242.566860012,242.566860012,242.566860012,0.0,0.0,0.0
C644,CHARBROILING,ALW,25,35,4.5792790378,-74.0866674103,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10337.2404786,7580.64301762,3445.74682619,2412.02277833,1033.72404786,1033.72404786,3445.74682619,1033.72404786,1033.72404786,1033.72404786,1033.72404786,1033.72404786,0.0,0.0,0.0
C643,CHARBROILING,ALW,30,24,4.618269,-74.188783,CO,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722.8734131,1263.44050294,574.291137699,402.003796389,172.28734131,172.28734131,574.291137699,172.28734131,172.28734131,172.28734131,172.28734131,172.28734131,0.0,0.0,0.0
