ID,FUELTYPE,WORKEDDAYS,ROW,COL,LAT,LON,POLNAME,UNIT,E00h,E01h,E02h,E03h,E04h,E05h,E06h,E07h,E08h,E09h,E10h,E11h,E12h,E13h,E14h,E15h,E16h,E17h,E18h,E19h,E20h,E21h,E22h,E23h,E24h
C562,CHARBROILING,ALW,33,39,4.6517,-74.0545611111,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367750909004,0.269683999936,0.122583636335,0.0858085454342,0.0367750909004,0.0367750909004,0.122583636335,0.0367750909004,0.0367750909004,0.0367750909004,0.0367750909004,0.0367750909004,0.0,0.0,0.0
C563,CHARBROILING,ALW,23,33,4.555199,-74.107463,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85650282666,7.22810207288,3.28550094222,2.29985065955,0.985650282666,0.985650282666,3.28550094222,0.985650282666,0.985650282666,0.985650282666,0.985650282666,0.985650282666,0.0,0.0,0.0
C249,CHARBROILING,ALW,28,35,4.6054803789,-74.0909372347,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71301296271,4.11360691345,3.59940604927,2.5710043209,2.5710043209,10.2840172836,5.14200864181,4.11360691345,4.11360691345,3.59940604927,3.59940604927,0.0,0.0
C248,CHARBROILING,ALW,35,36,4.66842577464,-74.0797136427,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27946237444,8.27946237444,29.5695084801,17.7417050881,11.8278033921,10.6450230528,11.8278033921,11.8278033921,11.8278033921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C566,CHARBROILING,ALW,39,35,4.698217,-74.093819,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.980669090679,0.719157333165,0.326889696893,0.228822787825,0.0980669090679,0.0980669090679,0.326889696893,0.0980669090679,0.0980669090679,0.0980669090679,0.0980669090679,0.0980669090679,0.0,0.0,0.0
C567,CHARBROILING,ALW,31,26,4.63409072147,-74.1698222292,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9997539697,10.9998195778,4.99991798989,3.49994259292,1.49997539697,1.49997539697,4.99991798989,1.49997539697,1.49997539697,1.49997539697,1.49997539697,1.49997539697,0.0,0.0,0.0
C564,CHARBROILING,ALW,33,39,4.6517,-74.0545611111,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539367999872,0.39553653324,0.179789333291,0.125852533303,0.0539367999872,0.0539367999872,0.179789333291,0.0539367999872,0.0539367999872,0.0539367999872,0.0539367999872,0.0539367999872,0.0,0.0,0.0
C565,CHARBROILING,ALW,22,33,4.54901388889,-74.1091,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525837265733,0.385613994871,0.175279088578,0.122695362004,0.0525837265733,0.0525837265733,0.175279088578,0.0525837265733,0.0525837265733,0.0525837265733,0.0525837265733,0.0525837265733,0.0,0.0,0.0
C243,CHARBROILING,ALW,43,42,4.73726407239,-74.0232968736,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10531336786,3.10531336786,11.0904048852,6.65424293112,4.43616195408,3.99254575867,4.43616195408,4.43616195408,4.43616195408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C242,CHARBROILING,ALW,33,29,4.64459166667,-74.1478833333,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78475972201,3.08520518507,2.69955453694,1.92825324067,1.92825324067,7.71301296268,3.85650648134,3.08520518507,3.08520518507,2.69955453694,2.69955453694,0.0,0.0
C241,CHARBROILING,ALW,28,31,4.60476388889,-74.1292583333,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27929236762,5.33814773626,2.42643078921,1.69850155245,0.727929236762,0.727929236762,2.42643078921,0.727929236762,0.727929236762,0.727929236762,0.727929236762,0.727929236762,0.0,0.0,0.0
C240,CHARBROILING,ALW,46,39,4.765185,-74.050677,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.440978011199,0.440978011199,1.57492146857,0.944952881141,0.629968587427,0.566971728685,0.629968587427,0.629968587427,0.629968587427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C247,CHARBROILING,ALW,27,36,4.59470833333,-74.080375,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08818464082,3.08818464082,11.0292308601,6.61753851604,4.41169234403,3.97052310962,4.41169234403,4.41169234403,4.41169234403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C246,WOOD,ALW,25,34,4.57897,-74.100491,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2422582619,10.2422582619,36.5794937927,21.9476962756,14.6317975171,13.1686177654,14.6317975171,14.6317975171,14.6317975171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C245,CHARBROILING,ALW,23,29,4.56237230738,-74.1398613854,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876395442888,0.642689991451,0.292131814296,0.204492270007,0.0876395442888,0.0876395442888,0.292131814296,0.0876395442888,0.0876395442888,0.0876395442888,0.0876395442888,0.0876395442888,0.0,0.0,0.0
C244,CHARBROILING,ALW,30,28,4.61711111111,-74.153775,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5438462901,12.1321539461,5.51461543003,3.86023080102,1.65438462901,1.65438462901,5.51461543003,1.65438462901,1.65438462901,1.65438462901,1.65438462901,1.65438462901,0.0,0.0,0.0
C809,CHARBROILING,ALW,29,37,4.61116932885,-74.0758969555,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6467693761,12.9409642091,5.88225645868,4.11757952108,1.76467693761,1.76467693761,5.88225645868,1.76467693761,1.76467693761,1.76467693761,1.76467693761,1.76467693761,0.0,0.0,0.0
C808,CHARBROILING,ALW,19,32,4.52370994142,-74.1191972402,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88990576228,1.38593089234,0.629968587427,0.440978011199,0.188990576228,0.188990576228,0.629968587427,0.188990576228,0.188990576228,0.188990576228,0.188990576228,0.188990576228,0.0,0.0,0.0
C805,CHARBROILING,ALW,38,41,4.69470667421,-74.0327357742,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88990576228,1.38593089234,0.629968587427,0.440978011199,0.188990576228,0.188990576228,0.629968587427,0.188990576228,0.188990576228,0.188990576228,0.188990576228,0.188990576228,0.0,0.0,0.0
C804,CHARBROILING,ALW,31,38,4.628453,-74.067191,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.440978011199,0.440978011199,1.57492146857,0.944952881141,0.629968587427,0.566971728685,0.629968587427,0.629968587427,0.629968587427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C807,CHARBROILING  WOOD,ALW,26,33,4.589264,-74.108831,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.471994931,196.146129616,89.1573316436,62.4101321505,26.7471994931,26.7471994931,89.1573316436,26.7471994931,26.7471994931,26.7471994931,26.7471994931,26.7471994931,0.0,0.0,0.0
C806,CHARBROILING,WKD,30,36,4.62286666667,-74.0797916667,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25054865441,3.11706901323,1.41684955147,0.991794686029,0.425054865441,0.425054865441,1.41684955147,0.425054865441,0.425054865441,0.425054865441,0.425054865441,0.425054865441,0.0,0.0,0.0
C801,CHARBROILING,ALW,31,28,4.62567777778,-74.1520555556,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6467693761,12.9409642091,5.88225645868,4.11757952108,1.76467693761,1.76467693761,5.88225645868,1.76467693761,1.76467693761,1.76467693761,1.76467693761,1.76467693761,0.0,0.0,0.0
C800,CHARBROILING,ALW,24,36,4.57139776271,-74.0798491427,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94104621924,5.82343389411,2.64701540641,1.85291078449,0.794104621924,0.794104621924,2.64701540641,0.794104621924,0.794104621924,0.794104621924,0.794104621924,0.794104621924,0.0,0.0,0.0
C803,CHARBROILING,ALW,30,31,4.617334,-74.121506,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.350770321,97.0572315686,44.1169234403,30.8818464082,13.2350770321,13.2350770321,44.1169234403,13.2350770321,13.2350770321,13.2350770321,13.2350770321,13.2350770321,0.0,0.0,0.0
C802,CHARBROILING,ALW,29,36,4.61099789725,-74.08308791,VOC,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6467693761,12.9409642091,5.88225645868,4.11757952108,1.76467693761,1.76467693761,5.88225645868,1.76467693761,1.76467693761,1.76467693761,1.76467693761,1.76467693761,0.0,0.0,0.0
