ID,COL,CoBChP,CoBP,CoCh,FUELCONSUMPTION,FUELID,FUELTYPE,GROWRATE,LAT,LON,ROW,SOURCETYPE,WDW,YEAR,CO,CO2,NOX,PM10,PM25,PMC,SO2,TOTALCONSUMPTION,VOC,WORKEDDAYS
C302,39,0.0,0.0,1181.1374965,1600.0,CC,CHARBROILING,0.0562088381942,4.71598333333,-74.0520083333,41,MEAT CHARBROILING,7,2011,6707720.48831,111990975.912,191592.723017,397920.157123,206918.481704,191001.675419,713040.958857,2781.1374965,42940.4721484,ALW
C303,32,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.70318099551,-74.1154088895,39,MEAT CHARBROILING,7,2010,2789920.88419,31041179.9935,89238.0502597,13139.3448235,6832.45930823,6306.88551528,197637.645054,728.729691877,2299.38534411,ALW
C300,38,0.0,0.0,0.0,295.0,C,CHARBROILING,0.0562088381942,4.69186111111,-74.0623555556,38,MEAT CHARBROILING,2,2010,1129399.10369,12565905.0264,36124.8143448,5318.99106917,2765.87535597,2553.1157132,80006.4906655,295.0,930.823437105,WKN
C301,37,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.613777,-74.070144,29,RESTAURANT,7,2010,2789920.88419,31041179.9935,89238.0502597,13139.3448235,6832.45930823,6306.88551528,197637.645054,728.729691877,2299.38534411,ALW
C515,37,0.0,0.0,442.926561189,600.0,CC,CHARBROILING,0.0562088381942,4.6094196157,-74.0726535305,29,MEAT CHARBROILING,7,2011,2515395.18312,41996615.9672,71847.2711315,149220.058921,77594.4306391,71625.6282823,267390.359572,1042.92656119,16102.6770557,ALW
C809,37,0.0,0.0,590.568748252,800.0,CC,CHARBROILING,0.0562088381942,4.61116932885,-74.0758969555,29,MEAT CHARBROILING,7,2011,3353860.24416,55995487.9563,95796.3615087,198960.078562,103459.240852,95500.8377097,356520.479429,1390.56874825,21470.2360742,ALW
C514,35,0.0,0.0,0.0,1500.0,W,WOOD,0.0562088381942,4.60546789495,-74.0901179441,28,MEAT CHARBROILING,7,2011,2230525.13383,32858726.4958,27058.8783918,295517.041964,153668.861821,141848.180143,3864.94530731,1500.0,498002.677149,ALW
C39,37,0.0,0.0,0.0,1383.33333333,W,WOOD,0.0562088381942,4.6401753853,-74.0681749249,32,MEAT CHARBROILING,7,2010,2175974.95533,32055126.7657,26397.1209322,288289.816795,149910.704733,138379.112062,3770.42341504,1383.33333333,485823.421906,ALW
C38,22,0.0,0.0,0.0,20.0,C,CHARBROILING,0.0562088381942,4.621682,-74.207682,30,PEDDLING,5,2011,72384.2752151,805360.943523,2315.27410912,340.89925533,177.267612772,163.631642559,5127.69296559,20.0,59.6573696828,WKD
C35,30,0.0,0.0,0.0,30.0,C,CHARBROILING,0.0562088381942,4.537047,-74.137903,21,PEDDLING,5,2011,108576.412823,1208041.41528,3472.91116368,511.348882995,265.901419158,245.447463838,7691.53944839,30.0,89.4860545242,WKD
C34,29,0.0,0.0,0.0,20.0,C,CHARBROILING,0.0562088381942,4.537878,-74.139503,21,PEDDLING,5,2011,72384.2752151,805360.943523,2315.27410912,340.89925533,177.267612772,163.631642559,5127.69296559,20.0,59.6573696828,WKD
C37,29,0.0,0.0,0.0,40.0,C,CHARBROILING,0.0562088381942,4.53635,-74.141222,21,PEDDLING,6,2011,144768.55043,1610721.88705,4630.54821824,681.79851066,354.535225543,327.263285117,10255.3859312,40.0,119.314739366,ALW
C36,29,0.0,0.0,0.0,20.0,C,CHARBROILING,0.0562088381942,4.537238,-74.140589,21,PEDDLING,5,2011,72384.2752151,805360.943523,2315.27410912,340.89925533,177.267612772,163.631642559,5127.69296559,20.0,59.6573696828,WKD
C31,21,0.0,0.0,0.0,40.0,C,CHARBROILING,0.0562088381942,4.615472,-74.213751,29,PEDDLING,7,2011,144768.55043,1610721.88705,4630.54821824,681.79851066,354.535225543,327.263285117,10255.3859312,40.0,119.314739366,ALW
C30,22,0.0,0.0,0.0,40.0,C,CHARBROILING,0.0562088381942,4.624155,-74.205998,30,PEDDLING,5,2011,144768.55043,1610721.88705,4630.54821824,681.79851066,354.535225543,327.263285117,10255.3859312,40.0,119.314739366,WKD
C33,30,0.0,0.0,0.0,40.0,C,CHARBROILING,0.0562088381942,4.538003,-74.138476,21,PEDDLING,7,2011,144768.55043,1610721.88705,4630.54821824,681.79851066,354.535225543,327.263285117,10255.3859312,40.0,119.314739366,ALW
C32,29,0.0,0.0,0.0,30.0,C,CHARBROILING,0.0562088381942,4.538704,-74.140146,21,PEDDLING,7,2011,108576.412823,1208041.41528,3472.91116368,511.348882995,265.901419158,245.447463838,7691.53944839,30.0,89.4860545242,ALW
C401,24,0.0,0.0,1948.87686923,2640.0,CC,CHARBROILING,0.0562088381942,4.621815,-74.188218,30,RESTAURANT,7,2011,11067738.8057,184785110.256,316127.992979,656568.259254,341415.494812,315152.764442,1176517.58212,4588.87686923,70851.7790449,ALW
C152,40,0.0,0.0,0.0,300.0,C,CHARBROILING,0.0562088381942,4.72306172139,-74.0450633894,41,RESTAURANT,7,2011,1085764.12823,12080414.1528,34729.1116368,5113.48882995,2659.01419158,2454.47463838,76915.3944839,300.0,894.860545242,ALW
C151,28,113.111057415,0.0,0.0,200.0,CBPC,CHARBROILING,0.0562088381942,4.59138,-74.155399,27,MEAT CHARBROILING,7,2011,752956.997667,12608370.8314,18457.0085075,42688.1790866,22197.8531251,20490.3259616,80276.8683278,313.111057415,4692.08288564,ALW
C150,24,282.777643538,0.0,0.0,500.0,CBPC,CHARBROILING,0.0562088381942,4.630424,-74.189793,31,PEDDLING,7,2011,1882392.49417,31520927.0784,46142.5212688,106720.447717,55494.6328127,51225.814904,200692.17082,782.777643538,11730.2072141,ALW
C157,30,0.0,0.0,0.0,1000.0,W,WOOD,0.0562088381942,4.69991388889,-74.1311083333,39,MEAT CHARBROILING,7,2011,1487016.75589,21905817.6638,18039.2522612,197011.36131,102445.907881,94565.4534286,2576.63020487,1000.0,332001.784766,ALW
C156,30,0.0,0.0,0.0,605.0,W,WOOD,0.0562088381942,4.63085,-74.135634,31,RESTAURANT,5,2008,1064890.12976,15687307.4377,12918.3626245,141084.794962,73364.0933802,67720.7015817,1845.1897481,605.0,237754.835149,WKD
C155,34,0.0,0.0,0.0,1000.0,CW,CHARBROILING  WOOD,0.0562088381942,4.67190277778,-74.1000194444,36,RESTAURANT,7,2012,2413505.87279,29387773.2875,63244.7572096,101245.322582,52647.5677425,48597.7548392,122403.446559,1000.0,162811.609589,ALW
C154,35,0.0,0.0,0.0,1040.0,CW,CHARBROILING  WOOD,0.0562088381942,4.60329226051,-74.0893743424,28,RESTAURANT,6,2011,2655173.3933,32330409.7168,69577.5380129,111383.150025,57919.2380129,53463.9120119,134659.864812,1040.0,179114.150405,ALW
C409,36,339.333172246,0.0,0.0,600.0,CBPC,CHARBROILING,0.0562088381942,4.58912302776,-74.0769661885,26,PEDDLING,7,2011,2258870.993,37825112.4941,55371.0255226,128064.53726,66593.5593752,61470.9778848,240830.604984,939.333172246,14076.2486569,ALW
C408,36,0.0,0.0,442.926561189,600.0,CC,CHARBROILING,0.0562088381942,4.61154923357,-74.0796702649,29,MEAT CHARBROILING,7,2011,2515395.18312,41996615.9672,71847.2711315,149220.058921,77594.4306391,71625.6282823,267390.359572,1042.92656119,16102.6770557,ALW
C159,34,0.0,0.0,0.0,1383.33333333,W,WOOD,0.0562088381942,4.67256666667,-74.0996777778,36,MEAT CHARBROILING,7,2011,2057039.84564,30303047.7682,24954.2989613,272532.383144,141716.839235,130815.543909,3564.33845006,1383.33333333,459269.135592,ALW
C158,34,0.0,0.0,188.243788505,255.0,CC,CHARBROILING,0.0562088381942,4.757132,-74.100465,45,MEAT CHARBROILING,7,2011,1069042.95283,17848561.7861,30535.0902309,63418.5250415,32977.6330216,30440.8920199,113640.902818,443.243788505,6843.63774865,ALW
C780,29,0.0,0.0,177.170624476,240.0,CC,CHARBROILING,0.0562088381942,4.60005833333,-74.1438361111,28,RESTAURANT,7,2011,1006158.07325,16798646.3869,28738.9084526,59688.0235686,31037.7722557,28650.2513129,106956.143829,417.170624476,6441.07082227,ALW
C796,26,0.0,0.0,649.625623078,880.0,CC,CHARBROILING,0.0562088381942,4.7122843331,-74.1408708513,31,MEAT CHARBROILING,7,2011,3689246.26858,61595036.752,105375.99766,218856.086418,113805.164937,105050.921481,392172.527372,1529.62562308,23617.2596816,ALW
C391,33,0.0,0.0,0.0,1596.31944444,CW,CHARBROILING  WOOD,0.0562088381942,4.69395913445,-74.1108339978,38,MEAT CHARBROILING,7,2012,3852726.35401,46912273.9276,100958.835693,161619.877096,84042.3360899,77577.541006,195395.001809,1596.31944444,259899.338168,ALW
C390,35,0.0,0.0,177.170624476,240.0,CC,CHARBROILING,0.0562088381942,4.56796666667,-74.0935555556,24,MEAT CHARBROILING,7,2011,1006158.07325,16798646.3869,28738.9084526,59688.0235686,31037.7722557,28650.2513129,106956.143829,417.170624476,6441.07082227,ALW
C393,29,0.0,0.0,0.0,1000.0,W,WOOD,0.0562088381942,4.595223,-74.140277,27,MEAT CHARBROILING,7,2011,1487016.75589,21905817.6638,18039.2522612,197011.36131,102445.907881,94565.4534286,2576.63020487,1000.0,332001.784766,ALW
C392,32,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.53996410173,-74.1171543576,21,MEAT CHARBROILING,7,2010,2789920.88419,31041179.9935,89238.0502597,13139.3448235,6832.45930823,6306.88551528,197637.645054,728.729691877,2299.38534411,ALW
C395,37,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.601023,-74.073533,28,RESTAURANT,7,2009,2951230.13015,32835936.7433,94397.6670358,13899.0429991,7227.50235955,6671.54063958,209064.771779,728.729691877,2432.33252485,ALW
C394,36,0.0,0.0,0.0,605.0,W,WOOD,0.0562088381942,4.623874,-74.077529,30,MEAT CHARBROILING,4,2008,1064890.12976,15687307.4377,12918.3626245,141084.794962,73364.0933802,67720.7015817,1845.1897481,605.0,237754.835149,WKD
C397,29,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.64171202757,-74.1401451695,32,RESTAURANT,7,2010,2789920.88419,31041179.9935,89238.0502597,13139.3448235,6832.45930823,6306.88551528,197637.645054,728.729691877,2299.38534411,ALW
C396,34,0.0,0.0,1181.1374965,1600.0,CC,CHARBROILING,0.0562088381942,4.74042781126,-74.094491219,43,MEAT CHARBROILING,7,2011,6707720.48831,111990975.912,191592.723017,397920.157123,206918.481704,191001.675419,713040.958857,2781.1374965,42940.4721484,ALW
C399,27,0.0,0.0,376.487577011,510.0,CC,CHARBROILING,0.0562088381942,4.634577,-74.163278,32,RESTAURANT,7,2011,2138085.90565,35697123.5722,61070.1804618,126837.050083,65955.2660433,60881.7840399,227281.805636,886.487577011,13687.2754973,ALW
C398,30,0.0,0.0,553.658201487,750.0,CC,CHARBROILING,0.0562088381942,4.64965440805,-74.1344401052,33,MEAT CHARBROILING,7,2013,2809919.3914,46913942.7361,80259.7706024,166692.03311,86679.8572171,80012.1758927,298698.733891,1303.65820149,17988.1176587,ALW
C72,33,0.0,0.0,0.0,333.333333333,W,WOOD,0.0562088381942,4.669282,-74.1112,35,RESTAURANT,3,2011,495672.251962,7301939.22127,6013.08408707,65670.4537698,34148.6359603,31521.8178095,858.876734956,333.333333333,110667.261589,WKD
C701,35,1442.16598205,0.0,0.0,2550.0,CBPC,CHARBROILING,0.0562088381942,4.68456139702,-74.0918235978,37,MEAT CHARBROILING,7,2011,9600201.72028,160756728.1,235326.858471,544274.283356,283022.627345,261251.656011,1023530.07118,3992.16598205,59824.0567921,ALW
C76,35,0.0,0.0,0.0,1383.33333333,W,WOOD,0.0562088381942,4.68334589714,-74.0922153291,37,RESTAURANT,7,2011,2057039.84564,30303047.7682,24954.2989613,272532.383144,141716.839235,130815.543909,3564.33845006,1383.33333333,459269.135592,ALW
C788,39,0.0,0.0,1136.84484039,1540.0,CC,CHARBROILING,0.0562088381942,4.71577471208,-74.0531754279,41,MEAT CHARBROILING,7,2011,6456180.97002,107791314.316,184407.995905,382998.151232,199159.038641,183839.112591,686301.922902,2676.84484039,41330.2044429,ALW
C276,22,0.0,0.0,389.775373847,528.0,CC,CHARBROILING,0.0562088381942,4.631974,-74.203547,31,MEAT CHARBROILING,6,2011,2213547.76115,36957022.0512,63225.5985958,131313.651851,68283.0989625,63030.5528884,235303.516423,917.775373847,14170.355809,ALW
C277,31,848.332930615,0.0,0.0,1500.0,CBPC,CHARBROILING,0.0562088381942,4.66867375881,-74.1234967818,35,MEAT CHARBROILING,7,2011,5647177.48251,94562781.2353,138427.563806,320161.34315,166483.898438,153677.444712,602076.512459,2348.33293061,35190.6216423,ALW
C274,26,0.0,0.0,313.739647509,425.0,CC,CHARBROILING,0.0562088381942,4.628985,-74.170375,31,MEAT CHARBROILING,7,2011,1781738.25471,29747602.9768,50891.8170515,105697.541736,54962.7217027,50734.8200333,189401.504697,738.739647509,11406.0629144,ALW
C275,29,0.0,0.0,324.812811539,440.0,CC,CHARBROILING,0.0562088381942,4.63648674139,-74.1457015457,32,MEAT CHARBROILING,7,2011,1844623.13429,30797518.376,52687.9988298,109428.043209,56902.5824687,52525.4607404,196086.263686,764.812811539,11808.6298408,ALW
C272,27,0.0,0.0,487.219217308,660.0,CC,CHARBROILING,0.0562088381942,4.63646388889,-74.1646472222,32,RESTAURANT,7,2011,2766934.70143,46196277.564,79031.9982447,164142.064814,85353.873703,78788.1911105,294129.395529,1147.21921731,17712.9447612,ALW
C273,34,0.0,0.0,295.284374126,400.0,CC,CHARBROILING,0.0562088381942,4.5815438245,-74.1025169696,26,RESTAURANT,7,2011,1676930.12208,27997743.9782,47898.1807543,99480.0392809,51729.6204261,47750.4188548,178260.239715,695.284374126,10735.1180371,ALW
C270,31,508.999758369,0.0,0.0,900.0,CBPC,CHARBROILING,0.0562088381942,4.66544722222,-74.1270694444,35,PEDDLING,7,2011,3388306.48951,56737668.7412,83056.5382838,192096.80589,99890.3390629,92206.4668273,361245.907475,1408.99975837,21114.3729854,ALW
C271,36,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.674075,-74.082925,36,MEAT CHARBROILING,7,2011,2637428.52871,29344521.6112,84360.4494074,12421.1704649,6459.00864175,5962.16182315,186835.105743,728.729691877,2173.70483136,ALW
C713,39,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.69858600828,-74.0517262062,39,RESTAURANT,7,2008,3121866.04661,34734463.7683,99855.6054941,14702.6658396,7645.38623661,7057.27960302,221152.598671,728.729691877,2572.96652193,ALW
C278,35,339.333172246,0.0,0.0,600.0,CBPC,CHARBROILING,0.0562088381942,4.57886879565,-74.0865279132,25,PEDDLING,7,2011,2258870.993,37825112.4941,55371.0255226,128064.53726,66593.5593752,61470.9778848,240830.604984,939.333172246,14076.2486569,ALW
C279,37,0.0,0.0,1660.97460446,2250.0,CC,CHARBROILING,0.0562088381942,4.59739594481,-74.0758784948,27,MEAT CHARBROILING,7,2011,9432731.9367,157487309.877,269427.266743,559575.220955,290979.114897,268596.106059,1002713.84839,3910.97460446,60385.0389587,ALW
C474,35,0.0,0.0,0.0,1000.0,W,WOOD,0.0562088381942,4.60525770268,-74.0904871882,28,RESTAURANT,7,2011,1487016.75589,21905817.6638,18039.2522612,197011.36131,102445.907881,94565.4534286,2576.63020487,1000.0,332001.784766,ALW
C475,35,0.0,0.0,0.0,4000.0,W,WOOD,0.0562088381942,4.72471388889,-74.0911111111,42,RESTAURANT,7,2011,5948067.02354,87623270.6553,72157.0090449,788045.445238,409783.631524,378261.813714,10306.5208195,4000.0,1328007.13906,ALW
C476,34,0.0,55.0059494373,0.0,140.0,CBP,CHARBROILING,0.0562088381942,4.69913888889,-74.0967805556,39,RESTAURANT,3,2011,467557.593402,7852508.77157,9556.12379879,25262.2080784,13136.3482008,12125.8598777,49996.5317589,195.005949437,2833.59844816,WKD
C477,39,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.67754970889,-74.0533883373,36,MEAT CHARBROILING,7,2010,2789920.88419,31041179.9935,89238.0502597,13139.3448235,6832.45930823,6306.88551528,197637.645054,728.729691877,2299.38534411,ALW
C470,33,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.600234,-74.105082,28,RESTAURANT,7,2011,2637428.52871,29344521.6112,84360.4494074,12421.1704649,6459.00864175,5962.16182315,186835.105743,728.729691877,2173.70483136,ALW
C471,28,0.0,0.0,0.0,1596.31944444,CW,CHARBROILING  WOOD,0.0562088381942,4.620402,-74.152385,30,RESTAURANT,7,2008,4824062.39852,58739634.1939,126412.228202,202366.92158,105230.799222,97136.1223586,244657.313933,1596.31944444,325424.260499,ALW
C472,39,0.0,0.0,0.0,1383.33333333,W,WOOD,0.0562088381942,4.65908066464,-74.0545095468,34,RESTAURANT,7,2013,1838316.6796,27080952.405,22300.9311684,243554.26402,126648.217291,116906.04673,3185.34560153,1383.33333333,410435.468313,ALW
C473,35,0.0,235.739783303,0.0,600.0,CBP,CHARBROILING,0.0562088381942,4.64216666667,-74.0941777778,32,RESTAURANT,7,2011,2003818.25744,33653609.021,40954.8162806,108266.606051,56298.6351463,51967.9709042,214270.850395,835.739783303,12143.9933493,ALW
C575,36,0.0,0.0,0.0,280.0,CW,CHARBROILING  WOOD,0.0562088381942,4.67051560485,-74.0816557027,36,RESTAURANT,7,2012,675781.644382,8228576.5205,17708.5320187,28348.6903229,14741.3189679,13607.371355,34272.9650367,280.0,45587.250685,ALW
C574,36,0.0,982.249097094,0.0,2500.0,CBP,CHARBROILING,0.0562088381942,4.67051560485,-74.0816557027,36,RESTAURANT,7,2013,7461475.39254,125313548.097,152500.533793,403144.653404,209635.21977,193509.433634,797865.111584,3482.24909709,45219.7234986,ALW
C577,37,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.71476201355,-74.0699066331,40,MEAT CHARBROILING,7,2010,2789920.88419,31041179.9935,89238.0502597,13139.3448235,6832.45930823,6306.88551528,197637.645054,728.729691877,2299.38534411,ALW
C576,36,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.669702,-74.082747,35,RESTAURANT,7,2011,2637428.52871,29344521.6112,84360.4494074,12421.1704649,6459.00864175,5962.16182315,186835.105743,728.729691877,2173.70483136,ALW
C478,39,0.0,0.0,0.0,150.0,C,CHARBROILING,0.0562088381942,4.68517067577,-74.0500312088,37,MEAT CHARBROILING,7,2007,679751.612673,7563043.19573,21742.4475796,3201.34197491,1664.69782695,1536.64414796,48153.5188726,150.0,560.234845609,ALW
C479,37,0.0,0.0,0.0,1383.33333333,W,WOOD,0.0562088381942,4.604194,-74.073041,28,RESTAURANT,7,2011,2057039.84564,30303047.7682,24954.2989613,272532.383144,141716.839235,130815.543909,3564.33845006,1383.33333333,459269.135592,ALW
C573,37,0.0,0.0,0.0,1596.31944444,CW,CHARBROILING  WOOD,0.0562088381942,4.66697929299,-74.0747862004,35,RESTAURANT,7,2011,4075485.49623,49624674.69,106796.131564,170964.507854,88901.5440839,82062.9637697,206692.462101,1596.31944444,274926.347178,ALW
C572,29,565.555287077,0.0,0.0,1000.0,CBPC,CHARBROILING,0.0562088381942,4.67494722222,-74.1422944444,36,PEDDLING,7,2011,3764784.98834,63041854.1569,92285.0425376,213440.895433,110989.265625,102451.629808,401384.34164,1565.55528708,23460.4144282,ALW
C793,29,0.0,0.0,487.219217308,660.0,CC,CHARBROILING,0.0562088381942,4.601124,-74.144257,28,MEAT CHARBROILING,7,2011,2766934.70143,46196277.564,79031.9982447,164142.064814,85353.873703,78788.1911105,294129.395529,1147.21921731,17712.9447612,ALW
C512,35,0.0,0.0,0.0,600.0,CW,CHARBROILING  WOOD,0.0562088381942,4.55173240555,-74.0917527706,22,MEAT CHARBROILING,7,2012,1448103.52367,17632663.9725,37946.8543257,60747.1935491,31588.5406455,29158.6529035,73442.0679357,600.0,97686.9657536,ALW
C511,32,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.69424,-74.118604,38,RESTAURANT,7,2010,2789920.88419,31041179.9935,89238.0502597,13139.3448235,6832.45930823,6306.88551528,197637.645054,728.729691877,2299.38534411,ALW
C610,29,212.083232654,0.0,0.0,375.0,CBPC,CHARBROILING,0.0562088381942,4.63736630529,-74.1419992049,32,RESTAURANT,7,2011,1411794.37063,23640695.3088,34606.8909516,80040.3357876,41620.9746095,38419.361178,150519.128115,587.083232654,8797.65541059,ALW
C611,38,0.0,0.0,147.642187063,200.0,CC,CHARBROILING,0.0562088381942,4.63253113967,-74.0666231274,31,RESTAURANT,7,2011,838465.06104,13998871.9891,23949.0903772,49740.0196405,25864.810213,23875.2094274,89130.1198573,347.642187063,5367.55901855,ALW
C612,22,0.0,0.0,0.0,180.0,C,CHARBROILING,0.0562088381942,4.609135,-74.203326,29,RESTAURANT,7,2009,728969.094231,8110646.07312,23316.711609,3433.13545164,1785.23043485,1647.90501679,51640.079085,180.0,600.798704037,ALW
C613,34,0.0,0.0,0.0,400.0,C,CHARBROILING,0.0562088381942,4.746478,-74.096762,44,MEAT CHARBROILING,7,2013,1293754.42825,14394553.0148,41381.8625989,6093.03498389,3168.37819162,2924.65679227,91649.401216,400.0,1066.28112218,ALW
C614,37,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.64571411039,-74.0735050109,33,RESTAURANT,7,2011,2637428.52871,29344521.6112,84360.4494074,12421.1704649,6459.00864175,5962.16182315,186835.105743,728.729691877,2173.70483136,ALW
C615,32,0.0,0.0,276.829100743,375.0,CC,CHARBROILING,0.0562088381942,4.55471388889,-74.1176138889,23,RESTAURANT,7,2013,1404959.6957,23456971.368,40129.8853012,83346.0165549,43339.9286085,40006.0879463,149349.366946,651.829100743,8994.05882935,ALW
C616,32,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.55462734432,-74.1174784024,23,RESTAURANT,7,2009,2951230.13015,32835936.7433,94397.6670358,13899.0429991,7227.50235955,6671.54063958,209064.771779,728.729691877,2432.33252485,ALW
C617,26,0.0,0.0,376.487577011,510.0,CC,CHARBROILING,0.0562088381942,4.63307782283,-74.1692552749,31,MEAT CHARBROILING,7,2011,2138085.90565,35697123.5722,61070.1804618,126837.050083,65955.2660433,60881.7840399,227281.805636,886.487577011,13687.2754973,ALW
C618,30,0.0,0.0,324.812811539,440.0,CC,CHARBROILING,0.0562088381942,4.65078008111,-74.136232605,33,MEAT CHARBROILING,7,2011,1844623.13429,30797518.376,52687.9988298,109428.043209,56902.5824687,52525.4607404,196086.263686,764.812811539,11808.6298408,ALW
C619,42,0.0,0.0,0.0,375.0,CW,CHARBROILING  WOOD,0.0562088381942,4.70505833333,-74.0245805556,39,RESTAURANT,7,2012,905064.702297,11020414.9828,23716.7839536,37966.9959682,19742.8379034,18224.1580647,45901.2924598,375.0,61054.353596,ALW
C753,33,0.0,29.4674729128,0.0,75.0,CBP,CHARBROILING,0.0562088381942,4.65798282037,-74.106292286,34,RESTAURANT,7,2011,250477.28218,4206701.12763,5119.35203507,13533.3257563,7037.32939328,6495.99636303,26783.8562994,104.467472913,1517.99916866,ALW
C752,29,0.0,0.0,0.0,400.0,C,CHARBROILING,0.0562088381942,4.56209548547,-74.144158408,23,RESTAURANT,7,2013,1293754.42825,14394553.0148,41381.8625989,6093.03498389,3168.37819162,2924.65679227,91649.401216,400.0,1066.28112218,ALW
C755,34,0.0,0.0,0.0,400.0,C,CHARBROILING,0.0562088381942,4.73445555556,-74.1022305556,43,RESTAURANT,7,2013,1293754.42825,14394553.0148,41381.8625989,6093.03498389,3168.37819162,2924.65679227,91649.401216,400.0,1066.28112218,ALW
C754,36,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.75615285076,-74.0793634885,45,RESTAURANT,7,2010,2789920.88419,31041179.9935,89238.0502597,13139.3448235,6832.45930823,6306.88551528,197637.645054,728.729691877,2299.38534411,ALW
C757,35,0.0,0.0,0.0,180.0,C,CHARBROILING,0.0562088381942,4.53758808149,-74.0859951888,21,RESTAURANT,7,2009,728969.094231,8110646.07312,23316.711609,3433.13545164,1785.23043485,1647.90501679,51640.079085,180.0,600.798704037,ALW
C729,25,0.0,0.0,0.0,1596.31944444,CW,CHARBROILING  WOOD,0.0562088381942,4.63088803291,-74.1807577991,31,RESTAURANT,7,2012,3852726.35401,46912273.9276,100958.835693,161619.877096,84042.3360899,77577.541006,195395.001809,1596.31944444,259899.338168,ALW
C510,31,0.0,0.0,0.0,700.0,C,CHARBROILING,0.0562088381942,4.632618,-74.128994,31,RESTAURANT,7,2009,2834879.8109,31541401.3955,90676.1007018,13351.0823119,6942.5628022,6408.51950972,200822.529775,700.0,2336.43940459,ALW
C717,36,0.0,0.0,0.0,640.0,C,CHARBROILING,0.0562088381942,4.738528,-74.084654,43,RESTAURANT,5,2009,2591890.11282,28837852.7044,82903.8634988,12206.703828,6347.48599058,5859.21783746,183609.17008,640.0,2136.17316991,WKD
C725,32,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.65413888889,-74.1152083333,34,RESTAURANT,7,2008,3121866.04661,34734463.7683,99855.6054941,14702.6658396,7645.38623661,7057.27960302,221152.598671,728.729691877,2572.96652193,ALW
C79,33,0.0,0.0,0.0,1383.33333333,W,WOOD,0.0562088381942,4.59024444444,-74.1036527778,27,MEAT CHARBROILING,7,2011,2057039.84564,30303047.7682,24954.2989613,272532.383144,141716.839235,130815.543909,3564.33845006,1383.33333333,459269.135592,ALW
C78,33,0.0,0.0,0.0,750.0,C,CHARBROILING,0.0562088381942,4.71317947107,-74.1039092016,40,RESTAURANT,7,2010,2871353.65344,31947216.1689,91842.7483343,13522.8586504,7031.88649823,6490.97215221,203406.3322,750.0,2366.50026383,ALW
C517,24,0.0,0.0,221.463280595,300.0,CC,CHARBROILING,0.0562088381942,4.617083,-74.188326,30,MEAT CHARBROILING,7,2011,1257697.59156,20998307.9836,35923.6355658,74610.0294608,38797.2153196,35812.8141412,133695.179786,521.463280595,8051.33852784,ALW
C71,35,0.0,0.0,147.642187063,200.0,CC,CHARBROILING,0.0562088381942,4.60892492047,-74.086043188,29,RESTAURANT,7,2013,749311.837706,12510384.7296,21402.605494,44451.2088293,23114.6285912,21336.580238,79652.9957043,347.642187063,4796.83137566,ALW
C70,29,0.0,0.0,0.0,1383.33333333,W,WOOD,0.0562088381942,4.67708333333,-74.1412333333,36,MEAT CHARBROILING,7,2011,2057039.84564,30303047.7682,24954.2989613,272532.383144,141716.839235,130815.543909,3564.33845006,1383.33333333,459269.135592,ALW
C73,33,0.0,0.0,0.0,1050.0,W,WOOD,0.0562088381942,4.68766944444,-74.1045777778,37,RESTAURANT,5,2009,1747139.32019,25737783.5387,21194.8431702,231474.389583,120366.682583,111107.707,3027.35791423,1050.0,390078.571907,WKD
C712,32,0.0,0.0,0.0,728.729691877,C,CHARBROILING,0.0562088381942,4.498423,-74.114366,16,RESTAURANT,7,2010,2789920.88419,31041179.9935,89238.0502597,13139.3448235,6832.45930823,6306.88551528,197637.645054,728.729691877,2299.38534411,ALW
C75,36,0.0,0.0,0.0,728.729691877,C,CHARBROILING ,0.0562088381942,4.63103888889,-74.083975,31,RESTAURANT,7,2008,3121866.04661,34734463.7683,99855.6054941,14702.6658396,7645.38623661,7057.27960302,221152.598671,728.729691877,2572.96652193,ALW
C74,34,0.0,0.0,0.0,1383.33333333,W,WOOD,0.0562088381942,4.67864220377,-74.0951875982,36,RESTAURANT,7,2011,2057039.84564,30303047.7682,24954.2989613,272532.383144,141716.839235,130815.543909,3564.33845006,1383.33333333,459269.135592,ALW
