ID,FUELTYPE,WORKEDDAYS,ROW,COL,LAT,LON,POLNAME,UNIT,E00h,E01h,E02h,E03h,E04h,E05h,E06h,E07h,E08h,E09h,E10h,E11h,E12h,E13h,E14h,E15h,E16h,E17h,E18h,E19h,E20h,E21h,E22h,E23h,E24h
C244,CHARBROILING,ALW,30,28,4.61711111111,-74.153775,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43147.2081856,31641.2860027,14382.4027285,10067.68191,4314.72081856,4314.72081856,14382.4027285,4314.72081856,4314.72081856,4314.72081856,4314.72081856,4314.72081856,0.0,0.0,0.0
C295,CHARBROILING,ALW,16,33,4.497642,-74.104481,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6126.86337486,6126.86337486,21881.6549102,13128.9929461,8752.66196408,7877.39576767,8752.66196408,8752.66196408,8752.66196408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C809,CHARBROILING,ALW,29,37,4.61116932885,-74.0758969555,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46023.6887312,33750.7050696,15341.2295771,10738.8607039,4602.36887312,4602.36887312,15341.2295771,4602.36887312,4602.36887312,4602.36887312,4602.36887312,4602.36887312,0.0,0.0,0.0
C808,CHARBROILING,ALW,19,32,4.52370994142,-74.1191972402,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513.2986248,18709.7523248,8504.43287493,5953.10301245,2551.32986248,2551.32986248,8504.43287493,2551.32986248,2551.32986248,2551.32986248,2551.32986248,2551.32986248,0.0,0.0,0.0
C376,CHARBROILING,ALW,32,35,4.63982222222,-74.0927722222,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.134551679,533.965337898,242.711517226,169.898062058,72.8134551679,72.8134551679,242.711517226,72.8134551679,72.8134551679,72.8134551679,72.8134551679,72.8134551679,0.0,0.0,0.0
C805,CHARBROILING,ALW,38,41,4.69470667421,-74.0327357742,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513.2986248,18709.7523248,8504.43287493,5953.10301245,2551.32986248,2551.32986248,8504.43287493,2551.32986248,2551.32986248,2551.32986248,2551.32986248,2551.32986248,0.0,0.0,0.0
C804,CHARBROILING,ALW,31,38,4.628453,-74.067191,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5953.10301245,5953.10301245,21261.0821873,12756.6493124,8504.43287493,7653.98958744,8504.43287493,8504.43287493,8504.43287493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C807,CHARBROILING  WOOD,ALW,26,33,4.589264,-74.108831,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48279.1513922,35404.711021,16093.0504641,11265.1353249,4827.91513922,4827.91513922,16093.0504641,4827.91513922,4827.91513922,4827.91513922,4827.91513922,4827.91513922,0.0,0.0,0.0
C806,CHARBROILING,WKD,30,36,4.62286666667,-74.0797916667,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57381.4416058,42079.7238442,19127.1472019,13389.0030413,5738.14416058,5738.14416058,19127.1472019,5738.14416058,5738.14416058,5738.14416058,5738.14416058,5738.14416058,0.0,0.0,0.0
C801,CHARBROILING,ALW,31,28,4.62567777778,-74.1520555556,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46023.6887312,33750.7050696,15341.2295771,10738.8607039,4602.36887312,4602.36887312,15341.2295771,4602.36887312,4602.36887312,4602.36887312,4602.36887312,4602.36887312,0.0,0.0,0.0
C800,CHARBROILING,ALW,24,36,4.57139776271,-74.0798491427,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20710.6599291,15187.8172813,6903.5533097,4832.48731679,2071.06599291,2071.06599291,6903.5533097,2071.06599291,2071.06599291,2071.06599291,2071.06599291,2071.06599291,0.0,0.0,0.0
C803,CHARBROILING,ALW,30,31,4.617334,-74.121506,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345177.665484,253130.288021,115059.221828,80541.4552796,34517.7665484,34517.7665484,115059.221828,34517.7665484,34517.7665484,34517.7665484,34517.7665484,34517.7665484,0.0,0.0,0.0
C802,CHARBROILING,ALW,29,36,4.61099789725,-74.08308791,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46023.6887312,33750.7050696,15341.2295771,10738.8607039,4602.36887312,4602.36887312,15341.2295771,4602.36887312,4602.36887312,4602.36887312,4602.36887312,4602.36887312,0.0,0.0,0.0
C489,CHARBROILING,ALW,26,34,4.58492442784,-74.1009061919,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15544.5667784,8290.43561515,7254.13116325,5181.52225947,5181.52225947,20726.0890379,10363.0445189,8290.43561515,8290.43561515,7254.13116325,7254.13116325,0.0,0.0
C326,CHARBROILING,ALW,35,36,4.66860471322,-74.0804713063,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41198.9747167,30212.5814589,13732.9915722,9613.09410057,4119.89747167,4119.89747167,13732.9915722,4119.89747167,4119.89747167,4119.89747167,4119.89747167,4119.89747167,0.0,0.0,0.0
C488,WOOD,ALW,34,39,4.653705,-74.05428,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.83043673,1491.83043673,5327.96584547,3196.77950728,2131.18633819,1918.06770437,2131.18633819,2131.18633819,2131.18633819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C327,CHARBROILING,ALW,32,23,4.638885,-74.197199,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4429.78004038,4429.78004038,15820.6430014,9492.38580082,6328.25720055,5695.43148049,6328.25720055,6328.25720055,6328.25720055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C693,CHARBROILING  WOOD,WKN,27,34,4.59297096312,-74.094688319,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2901.44702587,2901.44702587,10362.3108067,6217.386484,4144.92432267,3730.4318904,4144.92432267,4144.92432267,4144.92432267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C328,CHARBROILING,ALW,30,24,4.617807,-74.189234,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21554.2565407,15806.4547965,7184.75218025,5029.32652617,2155.42565407,2155.42565407,7184.75218025,2155.42565407,2155.42565407,2155.42565407,2155.42565407,2155.42565407,0.0,0.0,0.0
C329,CHARBROILING,ALW,32,29,4.63967614322,-74.1411723498,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423.5758799,13423.5758799,47941.3424284,28764.805457,19176.5369713,17258.8832742,19176.5369713,19176.5369713,19176.5369713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C665,WOOD,WKN,33,34,4.65114444444,-74.1002083333,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9127.42402662,6693.44428619,3042.47467554,2129.73227288,912.742402663,912.742402663,3042.47467554,912.742402663,912.742402663,912.742402663,912.742402663,912.742402663,0.0,0.0,0.0
C664,CHARBROILING  WOOD,ALW,28,37,4.60091616268,-74.0716379179,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36450.5164948,26730.3787628,12150.1721649,8505.12051545,3645.05164948,3645.05164948,12150.1721649,3645.05164948,3645.05164948,3645.05164948,3645.05164948,3645.05164948,0.0,0.0,0.0
C667,CHARBROILING  WOOD,ALW,43,39,4.734187,-74.050146,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.833159674,846.833159674,3024.40414169,1814.64248502,1209.76165668,1088.78549101,1209.76165668,1209.76165668,1209.76165668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C666,CHARBROILING ,ALW,34,39,4.654911,-74.054951,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28548.8743301,20935.8411754,9516.29144337,6661.40401036,2854.88743301,2854.88743301,9516.29144337,2854.88743301,2854.88743301,2854.88743301,2854.88743301,2854.88743301,0.0,0.0,0.0
C661,CHARBROILING,ALW,37,30,4.68395,-74.131816,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4387.73657862,3217.67349099,1462.57885954,1023.80520168,438.773657862,438.773657862,1462.57885954,438.773657862,438.773657862,438.773657862,438.773657862,438.773657862,0.0,0.0,0.0
C660,CHARBROILING,ALW,28,35,4.60752974533,-74.0927084258,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69035.5330968,50626.0576044,23011.8443656,16108.2910559,6903.55330968,6903.55330968,23011.8443656,6903.55330968,6903.55330968,6903.55330968,6903.55330968,6903.55330968,0.0,0.0,0.0
C663,CHARBROILING,ALW,45,34,4.755286,-74.102669,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21554.2565407,15806.4547965,7184.75218025,5029.32652617,2155.42565407,2155.42565407,7184.75218025,2155.42565407,2155.42565407,2155.42565407,2155.42565407,2155.42565407,0.0,0.0,0.0
C662,CHARBROILING,ALW,42,35,4.72480427754,-74.0902088681,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23011.8443656,16875.3525348,7670.61478855,5369.43035198,2301.18443656,2301.18443656,7670.61478855,2301.18443656,2301.18443656,2301.18443656,2301.18443656,2301.18443656,0.0,0.0,0.0
C746,CHARBROILING,ALW,39,40,4.69790584595,-74.0467099883,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5953.10301245,5953.10301245,21261.0821873,12756.6493124,8504.43287493,7653.98958744,8504.43287493,8504.43287493,8504.43287493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C747,CHARBROILING,ALW,25,34,4.578205,-74.101181,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9396.50311596,9396.50311596,33558.9396999,20135.3638199,13423.5758799,12081.218292,13423.5758799,13423.5758799,13423.5758799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C744,WOOD,WKN,42,35,4.731771,-74.089146,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12778.3936372,12778.3936372,45637.1201329,27382.2720798,18254.8480532,16429.3632479,18254.8480532,18254.8480532,18254.8480532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C745,CHARBROILING  WOOD,ALW,27,34,4.59403055556,-74.09855,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9517.06089945,9517.06089945,33989.5032123,20393.7019274,13595.8012849,12236.2211564,13595.8012849,13595.8012849,13595.8012849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C669,CHARBROILING  WOOD,WKN,30,36,4.620779,-74.082199,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.875785068,686.875785068,2453.12780381,1471.87668229,981.251121525,883.126009372,981.251121525,981.251121525,981.251121525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C668,CHARBROILING,ALW,33,39,4.651411,-74.054558,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26988.4411589,19791.5235165,8996.14705296,6297.30293707,2698.84411589,2698.84411589,8996.14705296,2698.84411589,2698.84411589,2698.84411589,2698.84411589,2698.84411589,0.0,0.0,0.0
C740,CHARBROILING,ALW,29,37,4.60878811978,-74.0724618509,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5369.43035198,5369.43035198,19176.5369714,11505.9221828,7670.61478855,6903.55330969,7670.61478855,7670.61478855,7670.61478855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C741,CHARBROILING,ALW,28,36,4.60296557439,-74.0849606692,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8054.14552796,8054.14552796,28764.805457,17258.8832742,11505.9221828,10355.3299645,11505.9221828,11505.9221828,11505.9221828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C444,CHARBROILING,ALW,23,29,4.56266666667,-74.1483333333,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1620.70150728,1620.70150728,5788.21966884,3472.93180131,2315.28786754,2083.75908078,2315.28786754,2315.28786754,2315.28786754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C44,CHARBROILING,ALW,45,40,4.75823,-74.047621,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6619.40501526,4854.23034452,2206.46833842,1544.52783689,661.940501526,661.940501526,2206.46833842,661.940501526,661.940501526,661.940501526,661.940501526,661.940501526,0.0,0.0,0.0
C45,CHARBROILING,ALW,36,38,4.67688333333,-74.0607361111,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2316.79175533,2316.79175533,8274.25626904,4964.55376142,3309.70250762,2978.73225685,3309.70250762,3309.70250762,3309.70250762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C46,CHARBROILING,ALW,35,36,4.66851024812,-74.0813219206,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3726.80893121,3726.80893121,13310.0318972,7986.01913832,5324.01275888,4791.61148299,5324.01275888,5324.01275888,5324.01275888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C47,CHARBROILING,ALW,33,39,4.6517,-74.0545611111,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.424330679,656.424330679,2344.37260957,1406.62356574,937.749043827,843.974139445,937.749043827,937.749043827,937.749043827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C40,CHARBROILING,ALW,28,37,4.60717542086,-74.0733320163,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8054.14552796,8054.14552796,28764.805457,17258.8832742,11505.9221828,10355.3299645,11505.9221828,11505.9221828,11505.9221828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C41,CHARBROILING,ALW,40,39,4.713477,-74.054032,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9128.03159836,9128.03159836,32600.1128513,19560.0677108,13040.0451405,11736.0406265,13040.0451405,13040.0451405,13040.0451405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42,CHARBROILING,ALW,35,36,4.66602426573,-74.0777668622,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82260.0639756,60324.0469155,27420.0213252,19194.0149276,8226.00639756,8226.00639756,27420.0213252,8226.00639756,8226.00639756,8226.00639756,8226.00639756,8226.00639756,0.0,0.0,0.0
C43,CHARBROILING,ALW,43,33,4.73459166667,-74.11,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2760.59920832,2760.59920832,9859.28288685,5915.56973211,3943.71315474,3549.34183927,3943.71315474,3943.71315474,3943.71315474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C48,CHARBROILING,ALW,36,39,4.675125,-74.0563694444,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.02186054,1209.02186054,4317.93521623,2590.76112974,1727.17408649,1554.45667784,1727.17408649,1727.17408649,1727.17408649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C49,CHARBROILING,ALW,33,39,4.6517,-74.0545611111,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13184.8386028,9668.88164205,4394.94620093,3076.46234065,1318.48386028,1318.48386028,4394.94620093,1318.48386028,1318.48386028,1318.48386028,1318.48386028,1318.48386028,0.0,0.0,0.0
C593,CHARBROILING,ALW,26,36,4.589513,-74.081031,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64265.6749809,47128.1616527,21421.8916603,14995.3241622,6426.56749809,6426.56749809,21421.8916603,6426.56749809,6426.56749809,6426.56749809,6426.56749809,6426.56749809,0.0,0.0,0.0
C592,CHARBROILING,ALW,24,35,4.56934166667,-74.0874833333,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86294.416371,63282.5720054,28764.805457,20135.3638199,8629.4416371,8629.4416371,28764.805457,8629.4416371,8629.4416371,8629.4416371,8629.4416371,8629.4416371,0.0,0.0,0.0
C591,CHARBROILING,ALW,37,34,4.68663333333,-74.0969972222,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53330.2755493,39108.8687362,17776.7585164,12443.7309615,5333.02755493,5333.02755493,17776.7585164,5333.02755493,5333.02755493,5333.02755493,5333.02755493,5333.02755493,0.0,0.0,0.0
C590,CHARBROILING  WOOD,ALW,33,39,4.65127639268,-74.0556263487,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11916.4693807,11916.4693807,42558.8192166,25535.29153,17023.5276867,15321.174918,17023.5276867,17023.5276867,17023.5276867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C597,CHARBROILING  WOOD,ALW,36,34,4.67229722222,-74.0997361111,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8996.87445187,8996.87445187,32131.694471,19279.0166826,12852.6777884,11567.4100095,12852.6777884,12852.6777884,12852.6777884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C596,CHARBROILING,ALW,29,30,4.613062,-74.137682,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251.5199072,917.78126528,417.1733024,292.02131168,125.15199072,125.15199072,417.1733024,125.15199072,125.15199072,125.15199072,125.15199072,125.15199072,0.0,0.0,0.0
C595,WOOD,ALW,34,39,4.65638305577,-74.0532445245,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.83043673,1491.83043673,5327.96584547,3196.77950728,2131.18633819,1918.06770437,2131.18633819,2131.18633819,2131.18633819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C594,WOOD,ALW,34,38,4.65546708484,-74.0590924882,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26346.6795335,19320.8983245,8782.22651115,6147.55855781,2634.66795335,2634.66795335,8782.22651115,2634.66795335,2634.66795335,2634.66795335,2634.66795335,2634.66795335,0.0,0.0,0.0
C599,CHARBROILING,ALW,29,33,4.61461587087,-74.1106998547,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7046.55688835,7046.55688835,25166.2746012,15099.7647607,10066.5098405,9059.85885644,10066.5098405,10066.5098405,10066.5098405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C598,CHARBROILING,ALW,36,29,4.67568888889,-74.1399444444,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2647.7620061,1941.69213781,882.587335367,617.811134757,264.77620061,264.77620061,882.587335367,264.77620061,264.77620061,264.77620061,264.77620061,264.77620061,0.0,0.0,0.0
C759,WOOD,WKN,31,33,4.632708,-74.10864,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050.34596752,2050.34596752,7322.66416973,4393.59850184,2929.06566789,2636.1591011,2929.06566789,2929.06566789,2929.06566789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C758,CHARBROILING,ALW,31,22,4.633186,-74.203563,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12435.6534227,6632.34849212,5803.30493061,4145.21780758,4145.21780758,16580.8712303,8290.43561515,6632.34849212,6632.34849212,5803.30493061,5803.30493061,0.0,0.0
C698,CHARBROILING,ALW,36,29,4.67326847979,-74.1437518613,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24118.7848859,17687.1089163,8039.59496197,5627.71647338,2411.87848859,2411.87848859,8039.59496197,2411.87848859,2411.87848859,2411.87848859,2411.87848859,2411.87848859,0.0,0.0,0.0
C311,CHARBROILING,ALW,36,33,4.67905,-74.109739,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24864.7995476,18234.1863349,8288.26651586,5801.7865611,2486.47995476,2486.47995476,8288.26651586,2486.47995476,2486.47995476,2486.47995476,2486.47995476,2486.47995476,0.0,0.0,0.0
C348,CHARBROILING,ALW,36,29,4.67436675023,-74.1440128851,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23511.4254805,17241.712019,7837.14182682,5485.99927878,2351.14254805,2351.14254805,7837.14182682,2351.14254805,2351.14254805,2351.14254805,2351.14254805,2351.14254805,0.0,0.0,0.0
C349,CHARBROILING,ALW,36,29,4.67625669503,-74.1412554063,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9715.35423649,5181.52225946,4533.83197703,3238.45141216,3238.45141216,12953.8056487,6476.90282433,5181.52225946,5181.52225946,4533.83197703,4533.83197703,0.0,0.0
C310,CHARBROILING,ALW,32,35,4.64101388889,-74.0932722222,CO2,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423.5758799,13423.5758799,47941.3424284,28764.805457,19176.5369713,17258.8832742,19176.5369713,19176.5369713,19176.5369713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
